cntry,female,agea,eduyrs,race_intel,race_work,race_better,freq_contact
DE,1,79,9,0,1,1,1
DE,1,54,12,0,1,1,1
DE,0,37,17,0,0,0,1
DE,0,38,NA,0,0,0,1
DE,1,63,15,0,0,1,0
DE,1,34,18,0,0,0,1
DE,0,61,13,0,0,1,1
DE,0,65,25,0,0,0,1
DE,1,15,5,0,0,1,1
DE,0,38,14,0,0,0,1
DE,1,59,12,0,0,0,1
DE,0,63,15,0,0,0,1
DE,0,35,23,0,1,1,1
DE,1,46,15,0,0,0,1
DE,0,48,18,0,1,0,1
DE,0,54,18,0,0,NA,1
DE,0,74,15,0,NA,0,1
DE,1,20,11,0,0,0,1
DE,1,25,16,0,0,NA,1
DE,0,87,11,0,0,1,1
DE,1,47,14,0,NA,0,0
DE,0,40,14,0,0,0,1
DE,0,71,18,0,1,0,1
DE,1,75,12,0,1,1,0
DE,1,81,8,0,1,NA,1
DE,0,51,14,0,1,1,0
DE,1,55,17,0,0,1,1
DE,0,65,18,0,0,0,1
DE,0,51,12,0,1,1,1
DE,0,33,18,0,0,0,1
DE,0,29,14,0,1,0,1
DE,0,55,12,0,0,0,1
DE,0,62,13,1,1,1,1
DE,0,47,15,0,1,1,1
DE,0,29,13,0,0,1,1
DE,1,86,8,0,0,0,1
DE,0,36,21,0,0,0,1
DE,0,33,22,0,1,0,1
DE,1,48,13,0,1,0,1
DE,0,78,19,0,1,NA,1
DE,0,46,14,0,0,0,0
DE,0,35,13,0,0,0,1
DE,1,24,14,0,0,1,1
DE,0,32,15,0,0,0,1
DE,0,72,12,0,0,1,1
DE,1,61,11,0,0,0,1
DE,0,31,14,0,1,1,1
DE,0,76,16,0,1,0,1
DE,0,77,11,0,1,0,1
DE,0,19,13,0,1,NA,1
DE,1,19,13,0,0,1,1
DE,1,44,11,0,1,0,1
DE,1,82,11,0,0,0,1
DE,1,89,12,0,0,0,1
DE,0,34,17,0,0,0,1
DE,0,58,13,1,0,1,0
DE,1,45,15,0,0,1,0
DE,0,68,16,0,0,0,1
DE,0,35,11,1,1,1,1
DE,0,55,12,0,1,1,1
DE,0,57,15,1,1,1,1
DE,1,47,15,0,0,NA,1
DE,1,52,16,0,0,0,1
DE,0,45,14,0,0,0,1
DE,1,50,12,0,0,1,1
DE,1,57,17,0,0,0,1
DE,0,53,13,0,0,1,1
DE,1,22,13,0,0,0,1
DE,0,75,19,0,1,0,0
DE,0,72,11,0,1,1,0
DE,1,23,11,0,0,0,1
DE,0,68,13,0,0,1,1
DE,1,38,15,0,0,NA,1
DE,0,65,11,0,1,1,1
DE,0,50,11,0,0,0,1
DE,1,25,11,0,0,0,1
DE,0,38,18,0,0,0,1
DE,1,65,13,1,1,1,1
DE,0,72,10,1,0,1,0
DE,0,65,13,0,1,1,1
DE,0,69,13,0,1,1,1
DE,1,24,16,0,1,1,1
DE,0,35,21,0,0,0,1
DE,0,73,15,0,0,0,1
DE,0,19,14,0,0,1,1
DE,0,21,13,0,0,0,1
DE,0,50,13,1,1,0,1
DE,1,NA,8,NA,NA,NA,0
DE,0,47,12,0,1,0,1
DE,1,71,13,1,NA,NA,1
DE,1,NA,9,0,0,0,1
DE,0,23,15,0,1,0,1
DE,1,71,12,0,0,0,1
DE,0,60,17,0,0,1,1
DE,0,34,18,0,1,0,1
DE,1,21,12,0,0,1,1
DE,1,44,18,0,0,0,1
DE,1,20,10,0,0,0,1
DE,1,74,11,0,1,0,0
DE,0,64,11,0,0,0,0
DE,0,40,19,0,1,0,1
DE,1,59,14,0,0,0,1
DE,0,15,9,0,1,0,1
DE,1,20,15,0,0,0,1
DE,1,72,15,0,0,0,1
DE,1,16,10,0,0,0,1
DE,0,50,12,0,0,1,0
DE,1,41,12,1,0,1,0
DE,1,49,14,0,0,1,1
DE,1,40,15,0,0,1,1
DE,1,43,14,0,0,0,1
DE,1,32,16,0,0,1,1
DE,1,68,17,0,0,1,0
DE,1,38,19,0,1,0,1
DE,0,64,13,0,1,1,1
DE,1,50,14,0,0,1,1
DE,1,23,14,0,0,0,1
DE,1,53,15,0,0,1,1
DE,1,42,12,0,0,1,1
DE,1,24,11,0,1,0,1
DE,0,86,11,0,1,1,0
DE,1,29,13,0,1,0,1
DE,0,27,18,0,0,1,1
DE,1,35,20,0,0,0,1
DE,0,51,12,0,0,0,1
DE,1,80,12,0,0,0,1
DE,0,30,11,0,1,0,1
DE,1,76,11,0,1,NA,1
DE,1,34,20,0,1,0,1
DE,0,40,18,0,1,0,1
DE,1,76,11,0,0,1,0
DE,0,45,18,0,0,0,1
DE,0,36,15,0,0,1,0
DE,1,37,23,0,0,0,1
DE,0,51,18,0,0,0,1
DE,0,73,19,0,1,1,1
DE,1,40,20,0,0,0,1
DE,1,35,16,1,1,1,1
DE,0,72,15,0,1,0,1
DE,1,39,13,NA,NA,NA,0
DE,0,25,13,0,0,0,1
DE,1,72,10,0,0,1,1
DE,0,16,10,0,0,0,1
DE,0,48,12,0,1,0,1
DE,0,64,10,0,1,1,1
DE,1,31,12,0,0,1,1
DE,1,72,10,0,0,1,1
DE,1,28,17,0,1,0,1
DE,0,16,10,0,1,0,1
DE,1,70,11,NA,1,1,1
DE,0,74,16,0,1,0,0
DE,1,37,13,0,1,0,0
DE,0,62,21,0,1,0,1
DE,1,24,14,0,0,0,1
DE,0,80,14,0,0,0,NA
DE,0,70,12,0,0,0,1
DE,1,64,14,0,0,0,1
DE,0,63,14,0,0,0,1
DE,0,69,16,0,1,1,0
DE,1,93,8,NA,NA,NA,0
DE,0,71,19,NA,1,1,1
DE,0,57,12,0,0,0,1
DE,1,52,21,0,0,0,1
DE,1,24,17,0,0,0,1
DE,1,51,14,1,1,1,1
DE,0,19,12,0,0,0,1
DE,1,74,11,0,0,0,0
DE,0,58,16,0,0,0,1
DE,1,68,16,0,0,NA,1
DE,0,16,10,1,1,1,1
DE,0,45,13,0,1,0,1
DE,0,36,12,0,1,1,1
DE,0,41,14,0,0,1,1
DE,1,74,12,0,0,0,1
DE,0,34,11,NA,NA,0,1
DE,0,26,18,0,0,1,1
DE,0,56,15,0,0,0,1
DE,0,74,15,0,1,0,0
DE,1,73,14,0,1,1,0
DE,1,44,11,0,0,1,1
DE,1,24,13,0,0,0,1
DE,1,56,16,1,0,0,1
DE,1,29,9,0,0,1,1
DE,0,38,13,0,0,0,1
DE,0,71,16,0,0,1,1
DE,1,72,13,0,1,0,1
DE,1,18,12,0,NA,0,1
DE,0,29,17,0,1,0,1
DE,0,49,12,0,0,0,1
DE,0,71,21,1,1,1,1
DE,0,56,20,0,1,1,1
DE,1,51,12,0,0,0,1
DE,0,68,12,0,0,0,0
DE,1,76,12,0,0,0,0
DE,0,34,19,0,1,1,1
DE,1,40,8,0,0,0,1
DE,1,76,18,0,0,0,0
DE,0,64,14,1,1,0,1
DE,0,37,14,0,0,0,1
DE,0,21,14,0,1,1,1
DE,1,15,10,0,0,0,1
DE,0,54,12,0,0,1,0
DE,1,24,13,0,0,1,0
DE,1,57,22,0,1,1,1
DE,1,49,15,0,0,1,1
DE,0,39,15,0,0,1,1
DE,1,17,12,0,0,0,1
DE,1,72,13,0,0,0,0
DE,1,38,12,1,1,1,1
DE,0,54,12,0,1,0,1
DE,1,27,15,0,0,0,1
DE,1,22,15,0,0,0,1
DE,1,39,13,0,0,1,1
DE,0,21,15,0,0,0,1
DE,1,70,11,0,1,0,1
DE,1,57,15,0,0,0,1
DE,0,52,17,0,1,1,1
DE,0,28,18,0,0,0,1
DE,0,46,19,0,0,0,1
DE,1,79,11,0,1,1,1
DE,1,53,12,0,0,1,1
DE,1,44,16,0,0,0,0
DE,0,60,12,0,0,0,1
DE,1,27,16,0,0,0,1
DE,1,53,12,0,0,0,1
DE,0,16,10,0,0,1,1
DE,1,55,10,1,1,1,1
DE,1,37,16,0,1,0,1
DE,0,52,10,0,0,0,1
DE,1,80,16,0,0,1,0
DE,1,31,16,0,1,0,1
DE,0,49,10,0,0,0,0
DE,1,73,8,0,1,0,0
DE,0,54,12,0,0,NA,0
DE,0,61,10,0,1,0,1
DE,1,34,22,0,0,0,1
DE,0,68,14,0,1,1,0
DE,1,63,15,0,1,1,0
DE,0,45,12,0,0,0,1
DE,1,19,12,0,0,1,1
DE,1,76,10,0,0,0,0
DE,0,84,14,0,1,1,1
DE,0,73,16,0,1,0,1
DE,0,56,12,0,0,0,1
DE,1,62,17,0,1,1,0
DE,1,47,13,0,0,0,1
DE,1,76,11,NA,NA,NA,0
DE,0,70,13,0,0,0,1
DE,0,75,14,1,0,0,1
DE,1,53,16,0,0,0,1
DE,1,53,11,NA,NA,NA,1
DE,1,17,12,0,1,0,1
DE,0,15,10,0,1,1,1
DE,1,56,14,0,1,1,1
DE,0,67,13,0,0,1,1
DE,0,33,13,1,1,0,1
DE,0,38,14,1,1,1,1
DE,1,26,16,0,1,0,1
DE,0,43,14,0,0,NA,1
DE,1,78,15,0,0,1,0
DE,1,68,11,0,0,0,1
DE,1,41,15,0,0,0,1
DE,1,80,9,1,1,1,1
DE,0,88,14,0,0,0,1
DE,0,52,12,0,1,1,1
DE,0,27,15,0,0,1,1
DE,1,51,13,0,1,0,0
DE,1,38,19,0,0,0,1
DE,0,57,14,0,1,0,1
DE,0,15,9,0,0,0,0
DE,1,42,13,0,1,1,1
DE,0,80,17,0,1,1,0
DE,1,53,10,1,0,0,0
DE,1,44,11,0,1,1,0
DE,1,42,12,0,0,0,0
DE,1,51,12,0,NA,NA,0
DE,1,43,17,0,0,1,1
DE,0,18,12,0,0,0,1
DE,1,54,12,0,0,NA,0
DE,1,19,14,0,0,0,1
DE,0,62,12,0,1,1,1
DE,0,47,13,0,0,0,1
DE,0,64,12,0,0,0,1
DE,1,36,10,0,0,NA,1
DE,1,33,14,0,0,0,1
DE,1,72,11,0,0,0,0
DE,0,27,18,0,0,0,1
DE,1,26,18,0,0,0,1
DE,0,57,12,0,0,0,1
DE,1,37,16,0,0,0,1
DE,0,50,12,0,0,1,1
DE,1,34,23,0,0,0,1
DE,0,53,17,0,0,1,1
DE,1,80,16,0,0,NA,1
DE,0,73,14,0,0,0,1
DE,1,67,13,0,1,1,1
DE,1,39,18,0,0,1,1
DE,0,33,20,0,0,0,1
DE,1,34,22,0,0,1,1
DE,0,47,15,0,0,0,1
DE,0,25,17,0,0,0,1
DE,1,36,13,0,1,1,1
DE,1,22,15,0,1,1,1
DE,1,40,13,0,0,0,1
DE,0,36,19,0,0,1,1
DE,1,62,15,1,1,1,0
DE,1,66,16,0,0,0,1
DE,0,58,17,0,0,0,1
DE,0,59,16,1,1,0,1
DE,0,47,13,0,1,0,1
DE,1,33,15,0,0,0,1
DE,0,44,18,0,0,0,1
DE,0,62,13,0,0,0,1
DE,0,77,16,0,0,1,1
DE,0,51,12,0,1,1,1
DE,1,49,21,0,1,0,1
DE,1,79,19,0,0,0,1
DE,0,73,18,0,0,0,1
DE,1,71,11,0,0,1,1
DE,1,33,18,0,1,0,1
DE,0,34,23,0,0,0,1
DE,0,84,13,0,1,1,0
DE,0,59,12,0,1,0,1
DE,0,29,19,0,0,0,1
DE,0,46,15,0,1,0,1
DE,0,73,17,1,1,NA,1
DE,1,78,8,1,0,NA,1
DE,0,52,13,0,0,0,1
DE,1,71,8,NA,0,NA,1
DE,1,39,26,0,0,0,1
DE,1,45,13,0,0,0,1
DE,1,49,12,0,0,1,1
DE,0,57,12,1,1,1,1
DE,0,52,16,0,0,1,1
DE,1,71,14,0,1,0,1
DE,0,67,11,NA,1,1,1
DE,0,41,13,0,0,0,0
DE,1,48,20,0,0,0,1
DE,1,65,17,0,1,0,1
DE,0,20,13,0,0,0,1
DE,1,73,11,0,0,NA,0
DE,0,54,19,0,0,0,1
DE,1,36,20,0,0,0,1
DE,0,52,19,0,1,0,1
DE,0,46,13,0,0,0,1
DE,1,56,14,0,0,0,1
DE,0,50,13,0,1,0,1
DE,1,46,17,0,NA,0,1
DE,0,51,14,0,1,1,1
DE,0,40,18,0,1,0,1
DE,0,63,16,0,0,1,1
DE,1,52,13,0,1,0,1
DE,0,48,19,0,1,0,1
DE,1,51,14,0,0,0,1
DE,1,75,18,NA,0,1,0
DE,0,46,20,0,1,0,1
DE,0,53,13,0,0,0,1
DE,1,21,13,0,0,0,1
DE,0,76,18,NA,1,1,1
DE,0,70,17,0,1,1,1
DE,1,65,11,0,0,0,0
DE,0,76,12,0,1,1,1
DE,0,45,18,0,0,1,1
DE,0,21,16,0,0,0,1
DE,0,65,12,0,0,0,1
DE,0,52,19,0,0,0,1
DE,1,85,13,0,NA,0,0
DE,0,55,18,0,0,0,1
DE,1,57,18,0,0,0,1
DE,1,22,16,0,1,0,1
DE,1,50,17,0,1,0,1
DE,1,61,12,0,1,NA,1
DE,0,16,9,0,0,0,1
DE,0,50,13,0,1,1,1
DE,1,48,16,0,1,0,1
DE,1,45,11,0,1,0,1
DE,0,17,10,0,0,0,1
DE,1,29,12,0,1,0,1
DE,1,45,12,0,0,0,1
DE,1,49,15,0,1,0,1
DE,1,89,13,0,0,0,0
DE,1,61,15,0,0,0,1
DE,0,39,13,0,0,0,1
DE,1,21,14,0,1,0,1
DE,1,43,11,0,0,1,1
DE,1,50,17,0,NA,1,1
DE,1,84,9,0,0,0,0
DE,1,21,13,0,0,0,0
DE,1,36,13,0,0,0,1
DE,0,51,13,0,0,0,1
DE,1,62,11,0,1,0,0
DE,1,30,11,0,0,1,1
DE,0,53,15,0,0,0,1
DE,1,26,13,0,0,1,0
DE,1,47,15,0,0,0,1
DE,1,63,18,0,0,0,1
DE,0,75,13,0,1,1,1
DE,0,73,15,0,1,0,0
DE,1,41,22,0,0,1,1
DE,1,17,12,0,0,1,1
DE,0,44,13,0,0,1,1
DE,1,86,10,0,1,1,1
DE,0,55,16,0,1,0,1
DE,0,59,14,0,0,0,1
DE,0,56,11,0,1,0,1
DE,0,52,13,1,1,0,1
DE,0,48,14,0,0,0,1
DE,0,38,13,0,0,0,1
DE,0,82,15,1,1,1,0
DE,1,30,13,1,1,1,1
DE,1,59,12,0,0,1,1
DE,1,75,10,0,1,1,0
DE,0,63,9,0,0,0,1
DE,0,81,20,0,0,0,NA
DE,1,70,12,0,1,0,1
DE,0,88,11,0,1,0,0
DE,1,85,8,0,0,1,1
DE,0,43,15,0,0,1,1
DE,1,65,19,0,0,0,0
DE,1,17,11,0,0,0,1
DE,0,47,18,0,0,0,1
DE,0,69,12,1,1,1,0
DE,0,65,15,0,0,NA,1
DE,0,70,12,0,0,0,1
DE,1,51,14,0,0,1,1
DE,0,23,14,0,0,0,1
DE,1,67,11,0,0,0,1
DE,1,68,12,0,0,0,0
DE,1,69,12,0,1,1,0
DE,1,51,16,0,1,0,1
DE,0,73,15,0,1,1,1
DE,1,25,16,0,1,1,1
DE,1,72,13,1,1,1,1
DE,0,19,12,0,1,0,1
DE,0,20,11,0,0,1,0
DE,0,68,13,0,0,1,0
DE,0,89,2,0,1,0,0
DE,0,25,14,0,0,1,1
DE,0,49,22,0,1,1,0
DE,1,38,9,0,0,1,1
DE,1,57,14,0,0,NA,1
DE,1,51,18,1,1,1,1
DE,0,45,13,1,1,1,1
DE,1,48,16,0,0,1,1
DE,0,63,13,0,0,0,1
DE,0,44,12,0,0,0,1
DE,0,18,12,0,0,0,1
DE,1,53,19,0,0,0,1
DE,0,22,16,0,0,0,1
DE,1,61,20,0,0,0,1
DE,0,37,22,0,0,1,1
DE,1,49,13,0,0,0,0
DE,0,71,12,0,1,1,1
DE,1,17,12,0,0,0,1
DE,1,56,12,0,0,0,0
DE,1,77,11,0,1,1,1
DE,0,76,15,0,0,0,1
DE,0,64,18,0,0,0,0
DE,0,70,15,0,0,0,1
DE,0,50,12,0,1,0,1
DE,1,60,12,1,1,0,1
DE,1,71,11,0,1,0,0
DE,1,58,14,0,1,0,1
DE,0,79,12,0,0,1,1
DE,0,66,14,0,0,0,0
DE,0,41,14,0,0,0,1
DE,0,56,16,0,0,0,1
DE,1,79,13,0,1,1,0
DE,0,37,7,0,1,1,1
DE,1,70,13,0,0,0,0
DE,0,37,22,0,1,0,1
DE,1,65,14,0,1,0,0
DE,0,47,19,0,0,1,1
DE,0,40,13,0,0,1,1
DE,0,45,17,0,1,0,0
DE,1,42,16,0,1,1,1
DE,1,62,10,0,NA,0,0
DE,1,87,14,NA,1,1,1
DE,0,47,16,0,0,1,1
DE,1,20,14,0,0,0,1
DE,1,53,12,0,0,1,1
DE,0,24,14,0,0,0,1
DE,0,51,16,0,0,0,1
DE,1,32,14,0,0,NA,1
DE,1,44,14,0,1,0,1
DE,0,16,NA,0,1,1,1
DE,1,64,13,0,1,0,0
DE,1,34,18,0,0,0,1
DE,0,61,15,0,1,0,0
DE,0,46,12,0,0,1,1
DE,0,58,13,0,1,1,1
DE,1,62,20,0,0,1,1
DE,0,76,10,0,0,0,0
DE,1,80,10,0,0,1,0
DE,0,55,14,1,1,1,1
DE,0,22,15,0,0,1,1
DE,0,44,13,1,1,0,1
DE,0,61,18,1,1,0,1
DE,1,36,10,1,1,1,1
DE,0,38,16,0,0,0,1
DE,1,27,16,0,0,0,0
DE,0,29,15,0,0,1,1
DE,1,26,15,0,0,0,0
DE,0,72,17,0,1,1,0
DE,1,75,10,0,0,0,0
DE,0,41,18,0,0,0,1
DE,1,30,13,0,0,0,1
DE,1,51,18,0,1,1,1
DE,1,86,10,0,0,0,0
DE,0,73,13,0,1,1,1
DE,1,62,16,0,0,1,1
DE,0,79,15,0,0,0,1
DE,1,15,10,0,0,1,0
DE,1,57,14,0,0,0,0
DE,1,54,13,0,1,0,1
DE,1,29,14,0,0,0,1
DE,0,23,14,0,1,0,1
DE,1,57,10,0,0,0,1
DE,1,53,16,0,1,0,1
DE,0,65,17,1,1,1,1
DE,1,49,21,0,0,1,1
DE,1,45,15,0,1,NA,1
DE,0,66,20,0,1,0,0
DE,1,79,8,0,0,0,0
DE,0,24,16,0,0,1,1
DE,1,21,13,0,0,1,1
DE,0,50,15,0,1,0,1
DE,1,21,13,0,0,1,1
DE,1,63,15,0,0,1,1
DE,0,53,13,0,0,1,1
DE,0,35,14,0,0,1,1
DE,1,31,17,0,1,0,1
DE,1,27,16,0,1,1,1
DE,0,38,18,1,1,1,1
DE,0,26,18,0,0,0,1
DE,1,76,10,1,1,1,0
DE,0,32,19,1,1,0,0
DE,0,16,10,0,0,0,1
DE,1,39,18,0,1,1,1
DE,1,66,11,1,1,0,1
DE,1,49,12,0,0,0,1
DE,1,64,17,0,1,0,1
DE,0,60,19,0,0,1,1
DE,1,85,8,0,1,1,0
DE,1,26,14,0,0,0,1
DE,1,52,12,0,0,1,1
DE,0,21,16,0,0,1,1
DE,0,19,13,0,0,0,1
DE,1,74,12,0,0,0,1
DE,0,52,13,1,1,0,1
DE,1,39,12,0,0,0,1
DE,0,51,14,0,1,1,1
DE,1,38,14,1,1,1,1
DE,1,55,17,0,0,0,1
DE,0,49,22,0,0,0,0
DE,0,81,11,1,1,1,1
DE,1,27,15,0,1,0,1
DE,0,18,11,0,1,0,1
DE,1,36,20,0,0,NA,1
DE,1,64,11,0,1,1,1
DE,0,37,11,0,0,1,0
DE,0,50,16,NA,NA,1,0
DE,0,46,14,0,0,0,1
DE,1,45,14,1,1,1,1
DE,0,62,13,0,1,1,1
DE,0,59,12,1,1,1,1
DE,0,29,16,0,0,0,1
DE,1,53,19,0,0,0,1
DE,0,55,12,NA,NA,1,0
DE,1,40,17,0,0,0,1
DE,1,87,12,0,1,0,1
DE,1,48,12,0,1,1,1
DE,0,57,15,0,0,1,1
DE,0,55,10,0,0,NA,0
DE,0,18,11,0,0,0,1
DE,0,50,13,0,0,0,1
DE,1,51,18,0,0,0,1
DE,1,22,15,0,1,0,1
DE,1,43,12,0,1,0,1
DE,1,36,15,0,0,1,1
DE,1,40,16,0,0,NA,1
DE,1,78,11,0,1,1,0
DE,1,53,13,0,0,1,0
DE,0,75,13,0,0,0,0
DE,0,62,13,0,1,NA,1
DE,0,67,17,NA,1,1,1
DE,0,20,14,0,0,0,1
DE,0,40,12,0,0,0,1
DE,1,66,10,0,NA,1,1
DE,0,34,13,0,0,0,1
DE,0,31,12,0,1,1,1
DE,1,39,21,0,0,0,1
DE,0,27,17,0,0,0,1
DE,1,49,17,0,0,0,1
DE,1,24,13,0,0,0,1
DE,0,67,13,0,0,0,1
DE,0,54,12,0,1,0,1
DE,1,73,14,1,1,0,0
DE,1,70,11,0,1,0,1
DE,0,70,19,0,1,0,0
DE,1,54,13,0,0,0,1
DE,1,66,12,0,1,0,1
DE,0,69,19,0,1,1,1
FR,1,36,11,0,1,0,1
FR,1,59,13,0,0,0,1
FR,0,41,18,0,1,1,1
FR,0,39,10,0,1,1,1
FR,1,36,17,0,1,0,0
FR,0,15,9,NA,NA,NA,0
FR,1,56,14,0,0,0,1
FR,0,20,10,0,0,0,1
FR,0,23,19,0,1,0,1
FR,1,69,NA,0,1,1,1
FR,0,40,20,0,0,0,1
FR,0,45,15,0,0,0,1
FR,1,20,14,0,1,0,1
FR,1,41,12,0,NA,0,1
FR,0,78,11,0,1,0,1
FR,0,41,18,0,1,0,1
FR,0,23,17,0,0,0,1
FR,1,67,15,0,0,0,1
FR,1,18,12,0,0,0,1
FR,1,66,17,0,0,0,1
FR,0,79,19,0,0,0,1
FR,1,56,17,0,0,0,1
FR,1,66,15,0,1,0,1
FR,1,22,15,0,0,0,1
FR,1,67,17,0,0,1,1
FR,1,27,17,0,1,0,1
FR,1,69,17,0,0,0,1
FR,1,53,17,0,1,0,1
FR,1,36,11,0,0,0,1
FR,1,57,17,0,0,0,1
FR,1,68,13,0,0,0,1
FR,0,61,13,0,0,0,1
FR,1,67,20,0,0,0,1
FR,1,57,15,0,0,0,1
FR,0,26,17,0,0,0,1
FR,1,48,19,0,0,0,1
FR,0,40,13,0,0,0,1
FR,1,19,14,0,1,1,0
FR,1,55,17,0,1,0,1
FR,1,30,18,0,1,0,1
FR,0,22,16,0,0,0,1
FR,0,25,17,0,0,0,1
FR,1,59,9,0,1,0,1
FR,1,36,14,NA,0,0,1
FR,1,79,11,0,0,0,1
FR,0,72,17,0,1,0,1
FR,0,33,19,0,1,0,1
FR,0,23,17,0,1,0,1
FR,0,34,17,0,0,0,1
FR,1,67,13,0,1,1,1
FR,0,32,20,0,0,0,1
FR,1,79,11,0,1,0,1
FR,1,55,17,0,0,0,1
FR,0,84,16,0,0,1,1
FR,0,25,19,0,0,1,1
FR,1,87,11,0,1,0,1
FR,0,76,17,1,1,1,0
FR,0,72,19,0,1,1,1
FR,1,30,14,0,0,0,1
FR,0,77,9,1,1,1,1
FR,0,54,10,0,1,1,0
FR,0,22,14,0,1,1,1
FR,1,40,9,0,1,0,1
FR,1,20,12,0,1,0,1
FR,1,30,12,1,1,1,0
FR,0,26,18,0,0,0,1
FR,0,27,18,1,0,1,1
FR,0,55,17,0,1,0,1
FR,0,62,9,NA,NA,0,0
FR,1,46,16,1,1,0,1
FR,0,38,18,0,1,1,1
FR,1,35,17,0,0,0,1
FR,0,35,6,0,1,1,0
FR,1,26,17,0,0,0,1
FR,0,66,9,0,1,1,1
FR,1,45,15,0,1,0,1
FR,1,48,21,0,1,0,1
FR,0,30,20,0,1,0,1
FR,1,71,15,0,1,0,1
FR,0,59,3,0,1,1,1
FR,0,72,14,0,1,1,1
FR,0,58,10,0,1,1,1
FR,1,85,12,0,0,NA,1
FR,1,30,15,0,0,0,1
FR,1,69,16,0,1,1,1
FR,1,42,11,1,1,0,1
FR,0,59,26,0,0,0,1
FR,1,48,18,0,0,0,1
FR,1,59,8,0,0,1,1
FR,1,55,12,0,0,0,1
FR,0,36,21,0,1,1,1
FR,0,17,14,0,1,1,1
FR,1,53,11,0,0,0,1
FR,1,35,6,0,0,0,1
FR,1,83,16,0,0,0,1
FR,0,60,10,0,1,0,1
FR,1,43,15,0,0,0,1
FR,1,39,12,0,0,0,1
FR,0,64,16,0,1,0,1
FR,1,70,12,0,0,0,1
FR,0,46,5,0,1,0,1
FR,1,70,12,0,1,0,1
FR,0,28,15,0,0,1,1
FR,0,39,12,0,1,0,1
FR,1,53,12,0,1,0,1
FR,0,69,13,0,0,1,1
FR,0,60,8,0,1,0,1
FR,1,32,10,0,1,1,1
FR,0,48,13,1,NA,0,1
FR,1,54,20,0,0,0,1
FR,0,68,5,0,0,1,0
FR,1,68,12,0,0,0,1
FR,0,66,19,0,0,1,1
FR,1,60,14,0,1,0,1
FR,1,64,17,0,0,0,1
FR,0,64,15,0,0,0,1
FR,0,48,12,0,0,0,1
FR,1,17,11,0,1,0,1
FR,1,55,11,1,1,1,0
FR,1,16,11,0,1,0,1
FR,0,85,9,NA,1,1,1
FR,1,56,24,0,1,0,1
FR,1,70,13,0,0,0,1
FR,1,23,16,0,1,1,0
FR,1,66,5,0,0,0,0
FR,0,46,6,0,1,0,1
FR,0,37,10,0,1,0,1
FR,0,83,9,1,1,1,0
FR,0,70,7,1,1,0,1
FR,0,50,18,0,0,0,1
FR,1,58,0,0,1,0,1
FR,1,61,12,0,1,0,1
FR,1,75,9,0,0,1,1
FR,1,65,16,0,1,0,1
FR,1,60,12,1,1,1,1
FR,1,73,17,0,1,NA,1
FR,1,68,9,1,1,1,1
FR,1,25,12,0,1,0,1
FR,0,78,10,NA,NA,0,1
FR,0,58,14,0,0,0,1
FR,1,78,4,NA,0,0,0
FR,0,30,15,0,0,0,1
FR,0,40,17,0,0,0,1
FR,1,19,14,0,0,0,1
FR,0,54,9,0,1,0,1
FR,0,32,18,0,1,0,1
FR,0,33,15,0,1,0,1
FR,1,54,10,0,1,0,0
FR,1,35,12,0,0,0,1
FR,1,62,11,0,1,0,1
FR,1,73,11,1,1,1,1
FR,0,58,21,0,0,0,1
FR,0,62,8,1,1,0,1
FR,0,41,19,0,1,0,1
FR,1,51,11,0,1,0,1
FR,1,78,10,0,1,0,1
FR,1,22,14,0,0,0,1
FR,1,33,13,0,0,0,1
FR,0,64,9,0,1,1,1
FR,0,49,14,0,1,0,1
FR,1,43,14,0,0,0,1
FR,0,56,4,NA,NA,0,0
FR,0,59,16,0,0,0,1
FR,1,23,17,1,1,0,1
FR,1,17,11,0,0,0,1
FR,0,36,17,0,0,0,1
FR,0,60,20,0,0,0,1
FR,0,58,10,0,1,0,1
FR,1,69,14,0,1,0,1
FR,1,74,18,0,0,1,0
FR,1,39,19,0,1,0,1
FR,0,15,10,0,1,0,1
FR,1,67,17,0,1,0,1
FR,0,53,7,NA,1,0,1
FR,1,55,NA,0,0,0,1
FR,1,69,5,0,1,0,1
FR,1,55,6,0,1,0,1
FR,0,59,11,0,1,1,1
FR,0,55,16,1,0,0,1
FR,0,44,13,0,0,0,1
FR,0,47,17,0,1,0,1
FR,1,65,50,0,1,1,1
FR,0,31,20,0,1,0,1
FR,1,44,21,0,0,0,1
FR,1,49,10,0,1,0,1
FR,1,81,8,0,1,0,0
FR,1,33,18,0,0,0,1
FR,0,18,12,0,0,1,1
FR,1,72,14,0,1,0,1
FR,1,23,9,0,1,0,1
FR,1,60,5,0,0,1,1
FR,1,54,12,0,1,0,1
FR,1,19,13,0,0,0,1
FR,0,56,9,0,1,0,1
FR,0,35,20,0,0,0,1
FR,1,51,15,0,0,1,1
FR,0,67,20,0,1,0,1
FR,1,50,17,0,0,1,1
FR,0,43,22,0,1,1,1
FR,0,62,13,1,1,0,1
FR,1,26,18,0,1,0,1
FR,1,17,10,0,0,0,1
FR,0,58,13,0,0,0,1
FR,0,18,12,0,0,0,1
FR,0,30,20,0,0,0,1
FR,0,38,14,0,0,0,1
FR,1,40,14,0,0,0,1
FR,0,21,12,0,0,1,1
FR,1,78,14,0,1,0,1
FR,1,36,17,0,0,1,1
FR,0,38,16,0,1,1,1
FR,0,76,16,0,1,0,1
FR,1,60,11,0,0,0,0
