"","Start_Year","District","Just_Seat_Num","Winner_Name","fund_perc","fund_perc_alt","Total_Rs","Ruling_Party_Margin","same_party","Vic_Mar","Previous_MNA","Previous_MNA_Terms","Min_CurrentOrPast","Min_CurrentOrPast_Imp","Election_Year","Turnout_perc","Reg_Voters","Rej_Votes","Num_Cand","ENP_Method1","MofV_sq","MofV_cu","RP_Margin_quar","pmln_gov","zero_to_elec"
"859",2012,"Rawalpindi",51,"Raja Pervaiz Ashraf",0,0,0,0.0498223159802353,1,0.0498223159802353,1,1,0,1,2008,54.27934678,390375,3503,5,3.000055078,0.00248226316963441,0.000123672099983626,6.16163044332347e-06,0,0
"860",2008,"Rawalpindi",54,"Malik Abrar Ahmad",100,100,10,-0.23425104546455,0,0.23425104546455,0,0,0,0,2008,38.50425209,271396,1214,13,2.300178457,0.0548735523012347,-0.0128541869949179,0.00301110674215634,0,1
"861",2009,"Rawalpindi",54,"Malik Abrar Ahmad",177.37,100,17.737,-0.23425104546455,0,0.23425104546455,0,0,0,0,2008,38.50425209,271396,1214,13,2.300178457,0.0548735523012347,-0.0128541869949179,0.00301110674215634,0,0
"862",2010,"Rawalpindi",54,"Malik Abrar Ahmad",100,100,10,-0.23425104546455,0,0.23425104546455,0,0,0,0,2008,38.50425209,271396,1214,13,2.300178457,0.0548735523012347,-0.0128541869949179,0.00301110674215634,0,0
"863",2011,"Rawalpindi",54,"Malik Abrar Ahmad",94,94,9.4,-0.23425104546455,0,0.23425104546455,0,0,0,0,2008,38.50425209,271396,1214,13,2.300178457,0.0548735523012347,-0.0128541869949179,0.00301110674215634,0,0
"864",2012,"Rawalpindi",54,"Malik Abrar Ahmad",100,100,10,-0.23425104546455,0,0.23425104546455,0,0,0,0,2008,38.50425209,271396,1214,13,2.300178457,0.0548735523012347,-0.0128541869949179,0.00301110674215634,0,0
"865",2008,"Rawalpindi",56,"Muhammad Hanif Abbasi",100,100,10,-0.463212794914186,0,0.463212794914186,0,0,0,0,2008,35.06533854,312220,1848,6,1.921553018,0.214566093372212,-0.0993897598047604,0.0460386084250127,0,1
"866",2009,"Rawalpindi",56,"Muhammad Hanif Abbasi",169.99,100,16.999,-0.463212794914186,0,0.463212794914186,0,0,0,0,2008,35.06533854,312220,1848,6,1.921553018,0.214566093372212,-0.0993897598047604,0.0460386084250127,0,0
"867",2010,"Rawalpindi",56,"Muhammad Hanif Abbasi",49.26,49.26,4.926,-0.463212794914186,0,0.463212794914186,0,0,0,0,2008,35.06533854,312220,1848,6,1.921553018,0.214566093372212,-0.0993897598047604,0.0460386084250127,0,0
"868",2011,"Rawalpindi",56,"Muhammad Hanif Abbasi",100,100,10,-0.463212794914186,0,0.463212794914186,0,0,0,0,2008,35.06533854,312220,1848,6,1.921553018,0.214566093372212,-0.0993897598047604,0.0460386084250127,0,0
"869",2012,"Rawalpindi",56,"Muhammad Hanif Abbasi",87.8,87.8,8.78,-0.463212794914186,0,0.463212794914186,0,0,0,0,2008,35.06533854,312220,1848,6,1.921553018,0.214566093372212,-0.0993897598047604,0.0460386084250127,0,0
"870",1991,"Sahiwal",124,"Anwar-ul-Haq Ramay",132.32,100,6.616,0.0642547639374366,1,0.0642547639374366,0,0,0,0,1990,46.98656575,264250,1470,3,2.101487506,0.0041286746886557,0.000265287017494042,1.70459546847463e-05,1,0
"871",1992,"Sahiwal",124,"Anwar-ul-Haq Ramay",150.66,100,7.533,0.0642547639374366,1,0.0642547639374366,0,0,0,0,1990,46.98656575,264250,1470,3,2.101487506,0.0041286746886557,0.000265287017494042,1.70459546847463e-05,1,0
"872",1991,"Sahiwal",125,"Mehr Ghulam Farid Kathia",25,25,1.25,-0.0368205196050869,0,0.0368205196050869,0,0,0,0,1990,47.83750643,252810,1549,5,2.49301927,0.00135575066398859,-4.99194439030014e-05,1.8380598629055e-06,1,0
"873",1992,"Sahiwal",125,"Mehr Ghulam Farid Kathia",33,33,1.65,-0.0368205196050869,0,0.0368205196050869,0,0,0,0,1990,47.83750643,252810,1549,5,2.49301927,0.00135575066398859,-4.99194439030014e-05,1.8380598629055e-06,1,0
"874",1991,"Sahiwal",126,"Rai Ahmed Nawaz",222.96,100,11.148,0.0249536716130766,1,0.0249536716130766,1,1,0,0,1990,52.5226333,269183,1377,6,2.141405244,0.000622685726973265,1.55382951490407e-05,3.87737514576223e-07,1,0
"875",1992,"Sahiwal",126,"Rai Ahmed Nawaz",221.32,100,11.066,0.0249536716130766,1,0.0249536716130766,1,1,0,0,1990,52.5226333,269183,1377,6,2.141405244,0.000622685726973265,1.55382951490407e-05,3.87737514576223e-07,1,0
"876",1993,"Sahiwal",124,"Naurez Shakoor Khan",175,100,8.75,0.0110550403103595,1,0.0110550403103595,1,1,0,0,1993,47.24379007,279351,1646,7,2.075029639,0.000122213916263673,1.35107977078181e-06,1.49362413285042e-08,0,1
"877",1994,"Sahiwal",124,"Naurez Shakoor Khan",126,100,6.3,0.0110550403103595,1,0.0110550403103595,1,1,0,0,1993,47.24379007,279351,1646,7,2.075029639,0.000122213916263673,1.35107977078181e-06,1.49362413285042e-08,0,0
"878",1995,"Sahiwal",124,"Naurez Shakoor Khan",290,100,14.5,0.0110550403103595,1,0.0110550403103595,1,1,0,0,1993,47.24379007,279351,1646,7,2.075029639,0.000122213916263673,1.35107977078181e-06,1.49362413285042e-08,0,0
"879",1996,"Sahiwal",124,"Naurez Shakoor Khan",50,50,2.5,0.0110550403103595,1,0.0110550403103595,1,1,0,0,1993,47.24379007,279351,1646,7,2.075029639,0.000122213916263673,1.35107977078181e-06,1.49362413285042e-08,0,0
"880",1993,"Sahiwal",125,"Mehr Ghulam Farid Kathia",57,57,2.85,0.0390731989202625,1,0.0390731989202625,1,1,0,0,1993,46.57474146,271235,1423,5,2.26318545,0.0015267148738624,5.96536339609491e-05,2.33085830607269e-06,0,1
"881",1994,"Sahiwal",125,"Mehr Ghulam Farid Kathia",69,69,3.45,0.0390731989202625,1,0.0390731989202625,1,1,0,0,1993,46.57474146,271235,1423,5,2.26318545,0.0015267148738624,5.96536339609491e-05,2.33085830607269e-06,0,0
"882",1995,"Sahiwal",125,"Mehr Ghulam Farid Kathia",207,100,10.35,0.0390731989202625,1,0.0390731989202625,1,1,0,0,1993,46.57474146,271235,1423,5,2.26318545,0.0015267148738624,5.96536339609491e-05,2.33085830607269e-06,0,0
"883",1996,"Sahiwal",125,"Mehr Ghulam Farid Kathia",45,45,2.25,0.0390731989202625,1,0.0390731989202625,1,1,0,0,1993,46.57474146,271235,1423,5,2.26318545,0.0015267148738624,5.96536339609491e-05,2.33085830607269e-06,0,0
"884",1993,"Sahiwal",126,"Begum Shahnaz Javed",129.1,100,6.455,0.0955766845804051,1,0.0955766845804051,0,0,0,0,1993,50.2961143,288571,2178,4,2.26737045,0.00913490263538225,0.00087308370785464,8.34464461579135e-05,0,1
"885",1994,"Sahiwal",126,"Begum Shahnaz Javed",109,100,5.45,0.0955766845804051,1,0.0955766845804051,0,0,0,0,1993,50.2961143,288571,2178,4,2.26737045,0.00913490263538225,0.00087308370785464,8.34464461579135e-05,0,0
"886",1995,"Sahiwal",126,"Begum Shahnaz Javed",113,100,5.65,0.0955766845804051,1,0.0955766845804051,0,0,0,0,1993,50.2961143,288571,2178,4,2.26737045,0.00913490263538225,0.00087308370785464,8.34464461579135e-05,0,0
"887",1996,"Sahiwal",126,"Begum Shahnaz Javed",78,78,3.9,0.0955766845804051,1,0.0955766845804051,0,0,0,0,1993,50.2961143,288571,2178,4,2.26737045,0.00913490263538225,0.00087308370785464,8.34464461579135e-05,0,0
"888",1998,"Sahiwal",124,"Anwar-ul-Haq Ramay",82,82,4.1,0.349967363799748,1,0.349967363799748,1,1,0,0,1997,39.10112752,286025,2567,7,1.914575188,0.122477155724945,0.0428630073147503,0.0150006536744725,1,0
"889",1998,"Sahiwal",125,"Chaudhry Muhammad Ashraf",137,100,6.85,0.452279477079613,1,0.452279477079613,1,1,0,0,1997,40.33228146,276332,3208,7,1.863509724,0.204556725387408,0.092516808791335,0.0418434539012195,1,0
"890",1998,"Sahiwal",126,"Rai Ahmed Nawaz",0,0,0,0.353690971663333,1,0.353690971663332,1,2,0,0,1997,43.7986565,297879,2958,4,1.852984557,0.125097303436153,0.0442457868047956,0.0156493353269968,1,0
"891",2008,"Sahiwal",161,"Mehr Ghulam Farid Kathia",85,85,8.5,0.0431369369236553,1,0.0431369369236553,1,2,0,0,2008,57.36631118,236482,6104,8,4.223774009,0.00186079532715542,8.02690106553357e-05,3.46255924956343e-06,0,1
"892",2009,"Sahiwal",161,"Mehr Ghulam Farid Kathia",100,100,10,0.0431369369236553,1,0.0431369369236553,1,2,0,0,2008,57.36631118,236482,6104,8,4.223774009,0.00186079532715542,8.02690106553357e-05,3.46255924956343e-06,0,0
"893",2010,"Sahiwal",161,"Mehr Ghulam Farid Kathia",95,95,9.5,0.0431369369236553,1,0.0431369369236553,1,2,0,0,2008,57.36631118,236482,6104,8,4.223774009,0.00186079532715542,8.02690106553357e-05,3.46255924956343e-06,0,0
"894",2011,"Sahiwal",161,"Mehr Ghulam Farid Kathia",100,100,10,0.0431369369236553,1,0.0431369369236553,1,2,0,0,2008,57.36631118,236482,6104,8,4.223774009,0.00186079532715542,8.02690106553357e-05,3.46255924956343e-06,0,0
"895",2012,"Sahiwal",161,"Mehr Ghulam Farid Kathia",90,90,9,0.0431369369236553,1,0.0431369369236553,1,2,0,0,2008,57.36631118,236482,6104,8,4.223774009,0.00186079532715542,8.02690106553357e-05,3.46255924956343e-06,0,0
"896",2008,"Sahiwal",163,"Malik Nauman Ahmed Langriyal",100,100,10,-0.0139314406949401,0,0.01393144069494,0,0,0,0,2008,61.43437879,219426,3771,5,3.774671562,0.000194085039836633,-2.70388422225914e-06,3.76690026883875e-08,0,1
"897",2009,"Sahiwal",163,"Malik Nauman Ahmed Langriyal",200,100,20,-0.0139314406949401,0,0.01393144069494,0,0,0,0,2008,61.43437879,219426,3771,5,3.774671562,0.000194085039836633,-2.70388422225914e-06,3.76690026883875e-08,0,0
"898",2010,"Sahiwal",163,"Malik Nauman Ahmed Langriyal",100,100,10,-0.0139314406949401,0,0.01393144069494,0,0,0,0,2008,61.43437879,219426,3771,5,3.774671562,0.000194085039836633,-2.70388422225914e-06,3.76690026883875e-08,0,0
"899",2011,"Sahiwal",163,"Malik Nauman Ahmed Langriyal",44,44,4.4,-0.0139314406949401,0,0.01393144069494,0,0,0,0,2008,61.43437879,219426,3771,5,3.774671562,0.000194085039836633,-2.70388422225914e-06,3.76690026883875e-08,0,0
"900",2012,"Sahiwal",163,"Malik Nauman Ahmed Langriyal",100,100,10,-0.0139314406949401,0,0.01393144069494,0,0,0,0,2008,61.43437879,219426,3771,5,3.774671562,0.000194085039836633,-2.70388422225914e-06,3.76690026883875e-08,0,0
"901",1991,"Sargodha",47,"Ehsan-ul-Haq Piracha",1.1,1.1,0.055,-0.0383334233601613,0,0.0383334233601613,1,1,1,1,1990,46.52345272,238757,1222,7,2.125984479,0.00146945134650936,-5.63291005729024e-05,2.15928725975817e-06,1,0
"902",1992,"Sargodha",47,"Ehsan-ul-Haq Piracha",107.54,100,5.377,-0.0383334233601613,0,0.0383334233601613,1,1,1,1,1990,46.52345272,238757,1222,7,2.125984479,0.00146945134650936,-5.63291005729024e-05,2.15928725975817e-06,1,0
"903",1991,"Sargodha",48,"Mian Muhammad Nawaz Sharif",182,100,9.1,0.20346800112531,1,0.20346800112531,1,1,1,1,1990,46.39171996,252849,1055,5,1.978011573,0.0413992274819291,0.00842341806388013,0.00171389603610052,1,0
"904",1992,"Sargodha",48,"Mian Muhammad Nawaz Sharif",125.6,100,6.28,0.20346800112531,1,0.20346800112531,1,1,1,1,1990,46.39171996,252849,1055,5,1.978011573,0.0413992274819291,0.00842341806388013,0.00171389603610052,1,0
"905",1991,"Sargodha",49,"Haji Muhammad Javed Iqbal Cheema",173.4,100,8.67,0.0354963904682808,1,0.0354963904682808,1,1,0,0,1990,50.56838144,247633,927,8,2.331374811,0.00125999373627666,4.47252296504642e-05,1.58758421545641e-06,1,0
"906",1992,"Sargodha",49,"Haji Muhammad Javed Iqbal Cheema",226.18,100,11.309,0.0354963904682808,1,0.0354963904682808,1,1,0,0,1990,50.56838144,247633,927,8,2.331374811,0.00125999373627666,4.47252296504642e-05,1.58758421545641e-06,1,0
"907",1991,"Sargodha",50,"Chaudhry Anwar Ali Cheema",280,100,14,0.193561123766135,1,0.193561123766135,1,1,0,0,1990,51.51110989,255673,1224,4,1.978952851,0.037465908633609,0.0072519433780407,0.00140369430974194,1,0
"908",1992,"Sargodha",50,"Chaudhry Anwar Ali Cheema",272,100,13.6,0.193561123766135,1,0.193561123766135,1,1,0,0,1990,51.51110989,255673,1224,4,1.978952851,0.037465908633609,0.0072519433780407,0.00140369430974194,1,0
"909",1993,"Sargodha",47,"Ghulam Hussain Cheema",0,0,0,-0.0597716418914374,0,0.0597716418914374,0,0,0,0,1993,47.77697437,248940,1398,5,2.209678934,0.00357264917439823,-0.000213543107055871,1.27638221233284e-05,0,1
"910",1994,"Sargodha",47,"Ghulam Hussain Cheema",13,13,0.65,-0.0597716418914374,0,0.0597716418914374,0,0,0,0,1993,47.77697437,248940,1398,5,2.209678934,0.00357264917439823,-0.000213543107055871,1.27638221233284e-05,0,0
"911",1995,"Sargodha",47,"Ghulam Hussain Cheema",5.1,5.1,0.255,-0.0597716418914374,0,0.0597716418914374,0,0,0,0,1993,47.77697437,248940,1398,5,2.209678934,0.00357264917439823,-0.000213543107055871,1.27638221233284e-05,0,0
"912",1996,"Sargodha",47,"Ghulam Hussain Cheema",0,0,0,-0.0597716418914374,0,0.0597716418914374,0,0,0,0,1993,47.77697437,248940,1398,5,2.209678934,0.00357264917439823,-0.000213543107055871,1.27638221233284e-05,0,0
"913",1993,"Sargodha",48,"Liaqat Hayat Badrana",14,14,0.7,0.158256880733945,1,0.158256880733945,0,0,0,0,1993,43.3825865,261303,1660,5,2.474937965,0.0250452402996381,0.00396358160705282,0.000627264061666616,0,1
"914",1994,"Sargodha",48,"Liaqat Hayat Badrana",20,20,1,0.158256880733945,1,0.158256880733945,0,0,0,0,1993,43.3825865,261303,1660,5,2.474937965,0.0250452402996381,0.00396358160705282,0.000627264061666616,0,0
"915",1995,"Sargodha",48,"Liaqat Hayat Badrana",62,62,3.1,0.158256880733945,1,0.158256880733945,0,0,0,0,1993,43.3825865,261303,1660,5,2.474937965,0.0250452402996381,0.00396358160705282,0.000627264061666616,0,0
"916",1996,"Sargodha",48,"Liaqat Hayat Badrana",71.5,71.5,3.575,0.158256880733945,1,0.158256880733945,0,0,0,0,1993,43.3825865,261303,1660,5,2.474937965,0.0250452402996381,0.00396358160705282,0.000627264061666616,0,0
"917",1993,"Sargodha",49,"Ahmed Zia-ur-Rehman Khan Lak",0,0,0,-0.0107583291516506,0,0.0107583291516506,0,0,0,0,1993,51.17703364,257002,1268,10,2.716298994,0.000115741646135255,-1.24518672567694e-06,1.33961286500986e-08,0,1
"918",1994,"Sargodha",49,"Ahmed Zia-ur-Rehman Khan Lak",55.4,55.4,2.77,-0.0107583291516506,0,0.0107583291516506,0,0,0,0,1993,51.17703364,257002,1268,10,2.716298994,0.000115741646135255,-1.24518672567694e-06,1.33961286500986e-08,0,0
"919",1995,"Sargodha",49,"Ahmed Zia-ur-Rehman Khan Lak",5,5,0.25,-0.0107583291516506,0,0.0107583291516506,0,0,0,0,1993,51.17703364,257002,1268,10,2.716298994,0.000115741646135255,-1.24518672567694e-06,1.33961286500986e-08,0,0
"920",1996,"Sargodha",49,"Ahmed Zia-ur-Rehman Khan Lak",0,0,0,-0.0107583291516506,0,0.0107583291516506,0,0,0,0,1993,51.17703364,257002,1268,10,2.716298994,0.000115741646135255,-1.24518672567694e-06,1.33961286500986e-08,0,0
"921",1993,"Sargodha",50,"Chaudhry Anwar Ali Cheema",0,0,0,-0.0234684719699807,0,0.0234684719699807,1,2,0,0,1993,53.52950745,264357,1552,3,2.130809049,0.00055076917660577,-1.29257109831019e-05,3.03346685898998e-07,0,1
"922",1994,"Sargodha",50,"Chaudhry Anwar Ali Cheema",13.56,13.56,0.678,-0.0234684719699807,0,0.0234684719699807,1,2,0,0,1993,53.52950745,264357,1552,3,2.130809049,0.00055076917660577,-1.29257109831019e-05,3.03346685898998e-07,0,0
"923",1995,"Sargodha",50,"Chaudhry Anwar Ali Cheema",116,100,5.8,-0.0234684719699807,0,0.0234684719699807,1,2,0,0,1993,53.52950745,264357,1552,3,2.130809049,0.00055076917660577,-1.29257109831019e-05,3.03346685898998e-07,0,0
"924",1996,"Sargodha",50,"Chaudhry Anwar Ali Cheema",0,0,0,-0.0234684719699807,0,0.0234684719699807,1,2,0,0,1993,53.52950745,264357,1552,3,2.130809049,0.00055076917660577,-1.29257109831019e-05,3.03346685898998e-07,0,0
"925",1998,"Sargodha",47,"Adnan Hayat Noon",0,0,0,0.150744730679157,1,0.150744730679157,0,0,0,0,1997,40.36374636,264470,2354,6,2.103295761,0.0227239738275316,0.00342551931459146,0.00051637898651434,1,0
"926",1998,"Sargodha",48,"Chaudhry Ghias Ahmed Mela",74.46,74.46,3.723,0.175997318136105,1,0.175997318136105,0,0,0,0,1997,39.12673607,266838,2822,9,2.177396843,0.0309750559911014,0.00545152678354953,0.000959454093651864,1,0
"927",1998,"Sargodha",49,"Chaudhry Abdul Hamid",148.5,100,7.425,0.280284298787442,1,0.280284298787442,0,0,0,0,1997,39.84114867,275100,1810,7,1.943264491,0.0785592881467681,0.0220189349914575,0.00617156175412693,1,0
"928",1998,"Sargodha",50,"Chaudhry Anwar Ali Cheema",0,0,0,0.334223584816208,1,0.334223584816208,1,3,0,0,1997,45.94768276,275435,4038,7,2.296858991,0.111705404647397,0.0373345807845981,0.0124780974274387,1,0
"929",2008,"Sargodha",64,"Nadeem Afzal Gondal",18.4,18.4,1.84,0.028497537896542,1,0.028497537896542,0,0,0,0,2008,42.18036596,429937,5687,5,3.072147143,0.000812109666164847,2.31431259876808e-05,6.5952210987838e-07,0,1
"930",2009,"Sargodha",64,"Nadeem Afzal Gondal",20,20,2,0.028497537896542,1,0.028497537896542,0,0,0,0,2008,42.18036596,429937,5687,5,3.072147143,0.000812109666164847,2.31431259876808e-05,6.5952210987838e-07,0,0
"931",2010,"Sargodha",64,"Nadeem Afzal Gondal",25,25,2.5,0.028497537896542,1,0.028497537896542,0,0,0,0,2008,42.18036596,429937,5687,5,3.072147143,0.000812109666164847,2.31431259876808e-05,6.5952210987838e-07,0,0
"932",2011,"Sargodha",64,"Nadeem Afzal Gondal",0,0,0,0.028497537896542,1,0.028497537896542,0,0,0,0,2008,42.18036596,429937,5687,5,3.072147143,0.000812109666164847,2.31431259876808e-05,6.5952210987838e-07,0,0
"933",2012,"Sargodha",64,"Nadeem Afzal Gondal",0,0,0,0.028497537896542,1,0.028497537896542,0,0,0,0,2008,42.18036596,429937,5687,5,3.072147143,0.000812109666164847,2.31431259876808e-05,6.5952210987838e-07,0,0
"934",2008,"Sargodha",65,"Chaudhry Ghias Ahmed Mela",0,0,0,-0.00168441432720229,0,0.00168441432720232,1,2,0,0,2008,44.80266011,345850,6177,5,2.976528397,2.83725162568434e-06,-4.7791072881807e-09,8.04999678744845e-12,0,1
"935",2009,"Sargodha",65,"Chaudhry Ghias Ahmed Mela",0,0,0,-0.00168441432720229,0,0.00168441432720232,1,2,0,0,2008,44.80266011,345850,6177,5,2.976528397,2.83725162568434e-06,-4.7791072881807e-09,8.04999678744845e-12,0,0
"936",2010,"Sargodha",65,"Chaudhry Ghias Ahmed Mela",0,0,0,-0.00168441432720229,0,0.00168441432720232,1,2,0,0,2008,44.80266011,345850,6177,5,2.976528397,2.83725162568434e-06,-4.7791072881807e-09,8.04999678744845e-12,0,0
"937",2011,"Sargodha",65,"Chaudhry Ghias Ahmed Mela",0,0,0,-0.00168441432720229,0,0.00168441432720232,1,2,0,0,2008,44.80266011,345850,6177,5,2.976528397,2.83725162568434e-06,-4.7791072881807e-09,8.04999678744845e-12,0,0
"938",2012,"Sargodha",65,"Chaudhry Ghias Ahmed Mela",0,0,0,-0.00168441432720229,0,0.00168441432720232,1,2,0,0,2008,44.80266011,345850,6177,5,2.976528397,2.83725162568434e-06,-4.7791072881807e-09,8.04999678744845e-12,0,0
"939",2008,"Sargodha",66,"Tasneem Ahmed Qureshi",15,15,1.5,0.0329851456291165,1,0.0329851456291164,1,1,0,0,2008,36.50699692,408823,3804,11,2.310382516,0.00108801983217402,3.58884926116271e-05,1.18378715520399e-06,0,1
"940",2009,"Sargodha",66,"Tasneem Ahmed Qureshi",173.39,100,17.339,0.0329851456291165,1,0.0329851456291164,1,1,0,0,2008,36.50699692,408823,3804,11,2.310382516,0.00108801983217402,3.58884926116271e-05,1.18378715520399e-06,0,0
"941",2010,"Sargodha",66,"Tasneem Ahmed Qureshi",100,100,10,0.0329851456291165,1,0.0329851456291164,1,1,0,0,2008,36.50699692,408823,3804,11,2.310382516,0.00108801983217402,3.58884926116271e-05,1.18378715520399e-06,0,0
"942",2011,"Sargodha",66,"Tasneem Ahmed Qureshi",100,100,10,0.0329851456291165,1,0.0329851456291164,1,1,0,0,2008,36.50699692,408823,3804,11,2.310382516,0.00108801983217402,3.58884926116271e-05,1.18378715520399e-06,0,0
"943",2012,"Sargodha",66,"Tasneem Ahmed Qureshi",91,91,9.1,0.0329851456291165,1,0.0329851456291164,1,1,0,0,2008,36.50699692,408823,3804,11,2.310382516,0.00108801983217402,3.58884926116271e-05,1.18378715520399e-06,0,0
"944",2008,"Sargodha",67,"Chaudhry Anwar Ali Cheema",0,0,0,-0.098595182007325,0,0.098595182007325,1,5,0,0,2008,46.85659499,372351,3496,6,2.476246286,0.00972100991505754,-0.00095844474187011,9.44980337686471e-05,0,1
"945",2009,"Sargodha",67,"Chaudhry Anwar Ali Cheema",0,0,0,-0.098595182007325,0,0.098595182007325,1,5,0,0,2008,46.85659499,372351,3496,6,2.476246286,0.00972100991505754,-0.00095844474187011,9.44980337686471e-05,0,0
"946",2010,"Sargodha",67,"Chaudhry Anwar Ali Cheema",0,0,0,-0.098595182007325,0,0.098595182007325,1,5,0,0,2008,46.85659499,372351,3496,6,2.476246286,0.00972100991505754,-0.00095844474187011,9.44980337686471e-05,0,0
"947",2011,"Sargodha",67,"Chaudhry Anwar Ali Cheema",0,0,0,-0.098595182007325,0,0.098595182007325,1,5,0,0,2008,46.85659499,372351,3496,6,2.476246286,0.00972100991505754,-0.00095844474187011,9.44980337686471e-05,0,0
"948",2012,"Sargodha",67,"Chaudhry Anwar Ali Cheema",0,0,0,-0.098595182007325,0,0.098595182007325,1,5,0,0,2008,46.85659499,372351,3496,6,2.476246286,0.00972100991505754,-0.00095844474187011,9.44980337686471e-05,0,0
"949",1991,"Sargodha_cum_Khushab",51,"Malik Muhammad Naeem Khan",179.6,100,8.98,0.154874345584834,1,0.154874345584834,1,1,1,0,1990,49.46384519,301592,2467,2,1.951601248,0.0239860629203306,0.00371482579794285,0.000575331214418058,1,0
"950",1992,"Sargodha_cum_Khushab",51,"Malik Muhammad Naeem Khan",244,100,12.2,0.154874345584834,1,0.154874345584834,1,1,1,0,1990,49.46384519,301592,2467,2,1.951601248,0.0239860629203306,0.00371482579794285,0.000575331214418058,1,0
"951",1993,"Sargodha_cum_Khushab",51,"Malik Muhammad Naeem Khan",0,0,0,-0.0907633622748418,0,0.0907633622748418,1,2,1,0,1993,49.17218969,310820,2266,3,2.017602265,0.00823798793143418,-0.000747707483036535,6.78644451584551e-05,0,1
"952",1994,"Sargodha_cum_Khushab",51,"Malik Muhammad Naeem Khan",70.82,70.82,3.541,-0.0907633622748418,0,0.0907633622748418,1,2,1,0,1993,49.17218969,310820,2266,3,2.017602265,0.00823798793143418,-0.000747707483036535,6.78644451584551e-05,0,0
"953",1995,"Sargodha_cum_Khushab",51,"Malik Muhammad Naeem Khan",242.6,100,12.13,-0.0907633622748418,0,0.0907633622748418,1,2,1,0,1993,49.17218969,310820,2266,3,2.017602265,0.00823798793143418,-0.000747707483036535,6.78644451584551e-05,0,0
"954",1996,"Sargodha_cum_Khushab",51,"Malik Muhammad Naeem Khan",0,0,0,-0.0907633622748418,0,0.0907633622748418,1,2,1,0,1993,49.17218969,310820,2266,3,2.017602265,0.00823798793143418,-0.000747707483036535,6.78644451584551e-05,0,0
"955",1998,"Sargodha_cum_Khushab",51,"Malik Umer Aslam",0,0,0,0.312383896435621,1,0.312383896435621,0,0,0,0,1997,44.15776673,312081,4532,5,2.266781276,0.0975836987523008,0.0304835760448436,0.00952257826217979,1,0
"956",1991,"Sheikhupura",101,"Rana Tanveer Hussain",194.44,100,9.722,0.0300425054134253,1,0.0300425054134253,0,0,0,0,1990,47.14231163,264497,1097,9,2.238764225,0.000902552131515689,2.71149272969586e-05,8.14600350103513e-07,1,0
"957",1992,"Sheikhupura",101,"Rana Tanveer Hussain",200.9,100,10.045,0.0300425054134253,1,0.0300425054134253,0,0,0,0,1990,47.14231163,264497,1097,9,2.238764225,0.000902552131515689,2.71149272969586e-05,8.14600350103513e-07,1,0
"958",1991,"Sheikhupura",102,"Chaudhry Nazir Ahmed Virk",134.86,100,6.743,0.00872729081023738,1,0.00872729081023737,0,0,0,0,1990,46.51044457,259417,1265,10,3.367623503,7.61656048864538e-05,6.6471938358172e-07,5.8011993677194e-09,1,0
"959",1992,"Sheikhupura",102,"Chaudhry Nazir Ahmed Virk",0,0,0,0.00872729081023738,1,0.00872729081023737,0,0,0,0,1990,46.51044457,259417,1265,10,3.367623503,7.61656048864538e-05,6.6471938358172e-07,5.8011993677194e-09,1,0
"960",1991,"Sheikhupura",103,"Chaudhry Muhammad Barjees Tahir",74.5,74.5,3.725,0.167875271936186,1,0.167875271936186,0,0,0,0,1990,47.66321965,214098,737,5,2.692434273,0.0281821069276484,0.00473107886421365,0.000794231150881408,1,0
"961",1992,"Sheikhupura",103,"Chaudhry Muhammad Barjees Tahir",251.24,100,12.562,0.167875271936186,1,0.167875271936186,0,0,0,0,1990,47.66321965,214098,737,5,2.692434273,0.0281821069276484,0.00473107886421365,0.000794231150881408,1,0
"962",1991,"Sheikhupura",104,"Haji Naeem Hussain Chatha",174.2,100,8.71,0.117773125584397,1,0.117773125584397,0,0,0,0,1990,43.20458462,279718,1223,5,2.558277317,0.0138705091099181,0.00163357321132191,0.000192391022968322,1,0
"963",1992,"Sheikhupura",104,"Haji Naeem Hussain Chatha",172.9,100,8.645,0.117773125584397,1,0.117773125584397,0,0,0,0,1990,43.20458462,279718,1223,5,2.558277317,0.0138705091099181,0.00163357321132191,0.000192391022968322,1,0
"964",1991,"Sheikhupura",105,"Rai Mansab Ali Khan",241.6,100,12.08,0.0733368836817113,1,0.0733368836817113,0,0,0,0,1990,40.41195697,223033,1111,5,2.386594707,0.00537829850814485,0.000394427652097341,2.89260948427132e-05,1,0
"965",1992,"Sheikhupura",105,"Rai Mansab Ali Khan",206.1,100,10.305,0.0733368836817113,1,0.0733368836817113,0,0,0,0,1990,40.41195697,223033,1111,5,2.386594707,0.00537829850814485,0.000394427652097341,2.89260948427132e-05,1,0
"966",1993,"Sheikhupura",101,"Nisar Ahmad Pannu",138,100,6.9,0.0934882551832061,1,0.0934882551832062,1,1,0,0,1993,45.18694927,272935,1343,6,2.23207735,0.00874005385720026,0.000817092385316903,7.63885414267612e-05,0,1
"967",1994,"Sheikhupura",101,"Nisar Ahmad Pannu",73,73,3.65,0.0934882551832061,1,0.0934882551832062,1,1,0,0,1993,45.18694927,272935,1343,6,2.23207735,0.00874005385720026,0.000817092385316903,7.63885414267612e-05,0,0
